,bleu,rouge,meteor,nist,chrf,bertscore_r,bertscore_P,bertscore_f,moverscore,bleurt,prism_r,prism_P,prism_f,bartscore_r,bartscore_P,bartscore_f,frugalscore
40,0.8590888738245122,0.9454545454545454,0.948841074891495,4.3647303479969715,0.9282767670892129,0.9934844970703125,0.9803874492645264,0.9868925213813782,0.8952864410784247,0.4660496711730957,-0.7315987944602966,-1.1038819551467896,-0.9177403450012207,-0.5275565981864929,-0.8647599816322327,-0.6961582899093628,0.961
41,0.8590888738245122,0.9454545454545454,0.948841074891495,4.3647303479969715,0.9282767670892129,0.9945327639579773,0.9898037314414978,0.9921625852584839,0.8932804204095259,0.747824490070343,-0.697196900844574,-0.8226163983345032,-0.7599066495895386,-0.52049720287323,-0.5361429452896118,-0.5283200740814209,0.9746
42,0.7292571723872933,0.9090909090909091,0.9764705882352942,2.7682734124061352,0.8970476470257004,0.9819738268852234,0.9586766958236694,0.9701854586601257,0.7126474699014789,-0.2347736656665802,-1.3944071531295776,-1.7438960075378418,-1.5691516399383545,-1.1505240201950073,-1.5793404579162598,-1.3649322390556335,0.9165
43,0.8070557274927981,0.9523809523809523,0.9896039603960397,3.0199346317157842,0.902815499410146,0.9811751246452332,0.9686875343322754,0.9748913049697876,0.7547124055338852,-0.3279651403427124,-1.1088368892669678,-1.1643435955047607,-1.1365902423858643,-1.200459361076355,-1.290801763534546,-1.2456305623054504,0.945
44,0.8761560783209453,0.967741935483871,0.9922001471670346,3.6627099333829856,0.9472299345942029,0.9925025105476379,0.9842301607131958,0.9883490204811096,0.847068745903932,0.33197030425071716,-0.6323454976081848,-0.9835214018821716,-0.8079334497451782,-0.5539095401763916,-0.9759345650672913,-0.7649220526218414,0.9424
45,0.8193228857188178,0.9375,0.9685672514619884,3.447256407889869,0.9669056274035533,0.9883705973625183,0.9677413105964661,0.9779471755027771,0.7984523619082722,0.440280556678772,-0.5302135348320007,-1.2419233322143555,-0.8860684633255005,-0.4920591711997986,-1.411258339881897,-0.9516587555408478,0.945
46,0.587728372510532,0.9,0.9728931830381106,2.593575001180074,0.8609752508884946,0.9676900506019592,0.9524562358856201,0.9600127339363098,0.6943629395979631,0.18532659113407135,-0.8842812180519104,-1.4052125215530396,-1.1447468996047974,-1.3264192342758179,-1.9850305318832397,-1.6557248830795288,0.9165
47,0.587728372510532,0.9,0.977589908749329,2.593575001180074,0.8643732111770848,0.9727452993392944,0.9584741592407227,0.9655569791793823,0.7029153563830683,0.4138009548187256,-0.791862428188324,-1.2236835956573486,-1.0077730417251587,-1.34566068649292,-1.7698520421981812,-1.5577563643455505,0.9053
48,0.6132297420585351,0.7272727272727272,0.8101794934841405,2.238633313269168,0.8468490829531866,0.974132776260376,0.9549021124839783,0.9644215703010559,0.715276711053489,0.097364142537117,-1.1831904649734497,-1.4227046966552734,-1.3029475212097168,-1.144350290298462,-0.9901822805404663,-1.0672662854194641,0.846
49,0.6132297420585351,0.7272727272727272,0.8101794934841405,2.238633313269168,0.8569051764593326,0.9749284386634827,0.9550464153289795,0.9648850560188293,0.7245153317277249,-0.43854019045829773,-1.199336290359497,-1.4306731224060059,-1.3150047063827515,-1.204702377319336,-1.143267273902893,-1.1739848256111145,0.8486
50,0.8772772016355979,0.9600000000000001,0.9426773712487998,4.022082212176409,0.9843382333744984,0.9836309552192688,0.9716284871101379,0.9775928854942322,0.7793427874949244,0.11912307143211365,-0.4083527624607086,-0.9584589004516602,-0.6834058165550232,-0.5228193402290344,-0.7070060968399048,-0.6149127185344696,0.9688
51,0.8772772016355979,0.9600000000000001,0.9395620109905825,4.022082212176409,0.985341892739709,0.9852540493011475,0.9740874171257019,0.9796388745307922,0.7766178537670122,0.19237175583839417,-0.4050815999507904,-0.8622848391532898,-0.6336832046508789,-0.5329574346542358,-0.6618380546569824,-0.5973977446556091,0.9697
52,0.8371170098777919,0.9375,0.928611111111111,3.75,0.9089805913785399,0.9862039089202881,0.9787688255310059,0.98247230052948,0.8210225328723022,0.45775917172431946,-1.304221272468567,-1.2350077629089355,-1.2696144580841064,-0.8548567295074463,-0.9414210319519043,-0.8981388807296753,0.948
53,0.8371170098777919,0.9375,0.93375,3.75,0.8914789049266746,0.987712025642395,0.9860296249389648,0.9868701100349426,0.8176084577150629,0.4609854221343994,-1.0930397510528564,-1.0308691263198853,-1.0619544982910156,-0.7988139986991882,-0.9328204393386841,-0.8658172190189362,0.955
54,0.6174459472770458,0.8205128205128205,0.4489523081960056,3.2817789382046425,0.7310519748634275,0.9739382266998291,0.9766725301742554,0.9753034710884094,0.7801767727051327,0.45842403173446655,-1.2451037168502808,-0.9994062781333923,-1.1222549676895142,-1.5711519718170166,-0.9994372725486755,-1.285294622182846,0.863
